00305012	39.077471	-76.557317	486	674	0	0.012202425	67	24003730700
00305013	39.048044	-76.483608	600	843	0	0.013475411	74	24003731102
00305014	39.076087	-76.540354	623	889	0	0.014358464	78	24003731201
00305015	39.057478	-76.648582	441	745	0	0.011708287	105	24003740800
00305016	39.0591	-76.5138	529	563	0	0.007904503	77	24003731105
00305017	39.046595	-76.43295	759	797	0	0.008704459	72	24003731003
00305018	39.039571	-76.452426	667	759	0	0.006697813	73	24003731004
00305019	39.086912	-76.586628	552	832	0	0.00757378	66	24003730604
00305020	39.020389	-76.462461	599	795	0	0.017938158	70	24003730902
00305021	39.049341	-76.501763	848	963	0	0.009909465	76	24003731104
00305022	39.039571	-76.452426	749	875	0	0.006697813	73	24003731004
00305023	39.034889	-76.503282	524	580	0	0.008671306	75	24003731103
00305024	39.086912	-76.586628	492	863	0	0.00757378	66	24003730604
00305025	39.057478	-76.648582	567	843	0	0.011708287	105	24003740800
00305026	39.033722	-76.501073	852	825	0	0.006470549	75	24003731103
00305027	39.036667	-76.454293	473	641	0	0.009804589	73	24003731004
00305028	39.033177	-76.459434	874	891	0	0.014906534	73	24003731004
00305029	39.105717	-76.570312	341	344	0	0.014775389	65	24003730603
00305030	39.108998	-76.569131	331	430	0	0.016473102	65	24003730603
00305031	39.083833	-76.570054	235	255	0	0.010080612	66	24003730604
00305032	39.077471	-76.557317	278	124	0	0.012202425	67	24003730700
00305033	39.104314	-76.600746	350	591	0	0.012887924	64	24003730601
00305034	39.085388	-76.548019	401	535	0	0.014713248	80	24003731203
00306001	38.972281	-76.505612	1053	687	0	0.012611094	45	24003706401
00306002	38.981756	-76.516943	684	571	0	0.007513559	47	24003706500
00306003	38.978115	-76.526284	1076	199	0	0.008338484	47	24003706500
00306004	38.969379	-76.518557	629	250	0	0.005097444	47	24003706500
00306005	38.95843	-76.510945	524	531	0	0.005839549	45	24003706401
00306006	38.955817	-76.499384	725	142	0	0.007012677	45	24003706401
00306007	38.953446	-76.488571	745	406	0	0.009029821	43	24003706301
00306008	38.966675	-76.489277	658	378	0	0.004605277	46	24003706402
00306009	38.95843	-76.510945	728	630	0	0.005839549	45	24003706401
00306010	38.969725	-76.542048	390	381	0	0.014966684	37	24003702500
00306011	38.972281	-76.505612	617	442	0	0.012611094	45	24003706401
00306012	38.991319	-76.503463	957	477	0	0.007724003	48	24003706600
00306013	38.979137	-76.515204	615	223	0	0.005880653	47	24003706500
00306014	38.967495	-76.518581	1323	351	0	0.006979344	47	24003706500
00306015	38.963963	-76.506204	661	277	0	0.004394678	45	24003706401
00306016	38.964738	-76.493256	616	198	0	0.000701819	46	24003706402
00306017	38.953446	-76.488571	860	541	0	0.009029821	43	24003706301
00306018	38.970198	-76.484461	875	697	0	0.00259565	44	24003706302
00306019	38.974301	-76.565395	772	853	0	0.002755757	36	24003702402
00306020	38.990225	-76.58554	651	582	0	0.015553295	125	24003751600
00306021	38.998445	-76.558019	1185	1223	0	0.014306982	41	24003702702
00306022	38.996821	-76.527103	781	784	0	0.005052929	40	24003702701
00306023	38.947828	-76.493093	695	548	0	0.014865501	43	24003706301
00306024	38.940339	-76.486948	798	436	0	0.01550766	43	24003706301
00306025	38.942943	-76.458476	612	698	0	0.01762441	128	24003990000
00306026	38.974301	-76.565395	867	1151	0	0.002755757	36	24003702402
00306027	39.039986	-76.595588	295	485	0	0.008906247	29	24003702100
00306028	38.996645	-76.59016	554	719	0	0.010481422	125	24003751600
00306029	38.997212	-76.521756	420	467	0	0.001312113	40	24003702701
00306030	38.943554	-76.481358	722	631	0	0.010572415	43	24003706301
00306031	38.995669	-76.534874	452	723	0	0.012751961	40	24003702701
00307001	38.780672	-76.593016	933	946	0	0.037549945	52	24003708001
00307002	38.778611	-76.551643	880	987	0	0.017395081	51	24003707002
00307003	38.841253	-76.505847	745	504	0	0.031395982	50	24003707001
00307004	38.868725	-76.619129	715	693	0	0.030078827	27	24003701300
00307005	38.937613	-76.556628	834	900	0	0.005827393	25	24003701102
00307006	38.919646	-76.557491	852	1175	0	0.016631229	25	24003701102
00307007	38.918806	-76.638645	755	998	0	0.029373504	27	24003701300
00307008	38.868725	-76.619129	797	797	0	0.030078827	27	24003701300
00307009	38.827335	-76.613094	1016	709	0	0.041417299	53	24003708004
00307010	38.896167	-76.509689	744	902	0	0.009257083	26	24003701200
